id_item,id_pedido,id_produto,quantidade,preco_unitario
2100,946,60,1,1762.66
2101,946,83,1,2165.91
2102,947,32,3,1851.97
2103,947,74,2,1567.58
2104,948,23,1,2165.39
2105,948,7,2,2920.0
2106,949,23,1,2165.39
2107,950,16,1,137.61
2108,950,35,1,1986.11
2109,951,44,1,3005.6
2110,951,84,1,3321.81
2111,951,8,1,2297.94
2112,951,36,1,805.88
2113,952,82,2,895.82
2114,952,77,1,2101.09
2115,953,21,3,1779.85
2116,953,19,3,2951.96
2117,954,28,2,2849.69
2118,954,47,3,3108.59
2119,954,78,2,1459.96
2120,954,9,3,915.4
2121,955,29,1,2825.36
2122,955,58,1,2649.42
2123,955,5,2,1473.07
2124,955,16,1,137.61
2125,955,76,1,379.36
2126,956,2,1,1977.49
2127,956,67,2,1258.12
2128,957,61,3,206.76
2129,957,44,1,3005.6
2130,957,53,3,2637.75
2131,958,26,1,1862.27
2132,958,14,3,3210.71
2133,959,72,1,556.59
2134,959,9,4,915.4
2135,960,18,1,2679.8
2136,961,28,2,2849.69
2137,961,44,3,3005.6
2138,961,17,2,3309.15
2139,961,90,2,3263.49
2140,961,23,2,2165.39
2141,962,62,3,2938.49
2142,962,46,1,755.63
2143,962,44,1,3005.6
2144,963,39,1,345.28
2145,963,21,1,1779.85
2146,963,4,1,3272.86
2147,963,22,2,2169.97
2148,963,40,1,1943.3
2149,964,49,1,3240.94
2150,965,44,1,3005.6
2151,966,29,1,2825.36
2152,966,66,1,3474.1
2153,966,5,4,1473.07
2154,967,26,3,1862.27
2155,967,56,2,2924.48
2156,968,46,2,755.63
2157,969,5,1,1473.07
2158,969,88,1,2438.35
2159,969,26,1,1862.27
2160,969,35,1,1986.11
2161,969,68,1,1522.73
2162,970,9,2,915.4
2163,971,3,2,527.71
2164,971,86,1,1065.41
2165,972,55,1,585.23
2166,973,29,1,2825.36
2167,974,35,1,1986.11
2168,974,37,3,2970.48
2169,975,37,2,2970.48
2170,975,5,1,1473.07
2171,975,71,2,2501.52
2172,975,62,3,2938.49
2173,976,64,1,1400.43
2174,977,22,2,2169.97
2175,977,78,2,1459.96
2176,977,88,3,2438.35
2177,977,73,3,1375.78
2178,978,61,1,206.76
2179,978,41,3,52.79
2180,978,47,1,3108.59
2181,978,31,2,538.06
2182,979,82,1,895.82
2183,979,49,1,3240.94
2184,979,40,4,1943.3
2185,980,55,4,585.23
2186,980,73,1,1375.78
2187,981,14,1,3210.71
2188,982,62,2,2938.49
2189,982,81,3,1532.57
2190,982,7,4,2920.0
2191,982,11,1,1727.17
2192,983,57,1,3139.81
2193,984,90,1,3263.49
2194,985,13,1,2526.59
2195,985,56,1,2924.48
2196,985,69,1,2319.04
2197,985,42,2,1759.41
2198,985,38,1,3006.5
2199,986,3,2,527.71
2200,987,34,1,1318.12
2201,987,69,2,2319.04
2202,988,62,2,2938.49
2203,988,10,1,3383.35
2204,988,67,1,1258.12
2205,989,35,1,1986.11
2206,990,55,4,585.23
2207,990,43,1,2749.53
2208,990,72,1,556.59
2209,991,78,1,1459.96
2210,991,7,1,2920.0
2211,991,56,1,2924.48
2212,992,80,2,955.74
2213,992,55,2,585.23
2214,993,71,3,2501.52
2215,994,74,2,1567.58
2216,994,55,1,585.23
2217,995,61,1,206.76
2218,995,32,1,1851.97
2219,995,37,1,2970.48
2220,995,43,1,2749.53
2221,995,41,1,52.79
2222,996,60,1,1762.66
2223,996,12,3,2786.41
2224,997,43,1,2749.53
2225,997,40,2,1943.3
2226,997,52,1,3365.81
2227,997,66,1,3474.1
2228,998,38,2,3006.5
2229,998,70,2,2172.68
2230,998,54,2,1405.97
2231,999,29,2,2825.36
2232,999,64,3,1400.43
2233,1000,66,1,3474.1
2234,1000,60,1,1762.66
2235,1001,11,1,1727.17
2236,1001,44,1,3005.6
2237,1002,90,2,3263.49
2238,1002,31,1,538.06
2239,1002,8,1,2297.94
2240,1003,52,1,3365.81
2241,1003,71,2,2501.52
2242,1004,61,1,206.76
2243,1004,53,1,2637.75
2244,1004,36,3,805.88
2245,1005,2,1,1977.49
2246,1005,5,1,1473.07
2247,1005,38,1,3006.5
2248,1006,53,2,2637.75
2249,1006,60,1,1762.66
2250,1006,10,2,3383.35
2251,1006,11,1,1727.17
2252,1006,83,3,2165.91
2253,1007,40,1,1943.3
2254,1007,58,1,2649.42
2255,1007,61,1,206.76
2256,1008,1,2,1309.95
2257,1008,40,1,1943.3
2258,1009,85,1,1551.88
2259,1009,3,2,527.71
2260,1009,54,1,1405.97
2261,1009,18,1,2679.8
2262,1010,28,1,2849.69
2263,1011,46,2,755.63
2264,1011,40,3,1943.3
2265,1011,68,1,1522.73
2266,1011,35,3,1986.11
2267,1012,44,1,3005.6
2268,1013,37,1,2970.48
2269,1013,65,3,123.0
2270,1013,71,1,2501.52
2271,1013,49,1,3240.94
2272,1014,33,2,950.19
2273,1015,75,1,672.02
2274,1015,59,4,3459.8
2275,1015,44,1,3005.6
2276,1015,70,1,2172.68
2277,1015,68,1,1522.73
2278,1016,11,1,1727.17
2279,1017,88,2,2438.35
2280,1017,23,2,2165.39
2281,1018,73,3,1375.78
2282,1018,43,1,2749.53
2283,1018,10,1,3383.35
2284,1019,86,1,1065.41
2285,1019,26,3,1862.27
2286,1020,80,3,955.74
2287,1020,12,2,2786.41
2288,1020,77,4,2101.09
2289,1021,17,2,3309.15
2290,1022,14,1,3210.71
2291,1022,84,4,3321.81
2292,1022,54,2,1405.97
2293,1022,80,1,955.74
2294,1023,29,1,2825.36
2295,1023,42,2,1759.41
2296,1024,89,1,1328.57
2297,1025,5,1,1473.07
2298,1026,75,2,672.02
2299,1026,12,1,2786.41
2300,1027,77,2,2101.09
2301,1027,43,1,2749.53
2302,1028,44,1,3005.6
2303,1029,13,1,2526.59
2304,1029,19,3,2951.96
2305,1030,11,3,1727.17
2306,1030,86,1,1065.41
2307,1031,89,2,1328.57
2308,1031,55,1,585.23
2309,1032,17,2,3309.15
2310,1032,22,2,2169.97
2311,1033,17,2,3309.15
2312,1033,21,3,1779.85
2313,1033,11,2,1727.17
2314,1034,19,1,2951.96
2315,1034,4,1,3272.86
2316,1034,74,-1,1567.58
2317,1035,88,2,2438.35
2318,1036,17,2,3309.15
2319,1036,77,1,2101.09
2320,1037,39,2,345.28
2321,1037,78,1,1459.96
2322,1037,49,1,3240.94
2323,1038,48,1,181.94
2324,1039,72,2,556.59
2325,1039,89,2,1328.57
2326,1039,3,1,527.71
2327,1040,28,1,2849.69
2328,1041,38,4,3006.5
2329,1041,64,1,1400.43
2330,1041,58,1,2649.42
2331,1041,84,2,3321.81
2332,1042,38,1,3006.5
2333,1042,31,1,538.06
2334,1042,5,1,1473.07
2335,1042,13,1,2526.59
2336,1042,56,2,2924.48
2337,1043,85,1,1551.88
2338,1043,86,1,1065.41
2339,1043,35,3,1986.11
2340,1043,10,1,3383.35
2341,1043,31,1,538.06
2342,1044,40,2,1943.3
2343,1044,68,2,1522.73
2344,1045,2,1,1977.49
2345,1045,32,1,1851.97
2346,1046,47,1,3108.59
2347,1046,36,1,805.88
2348,1047,38,2,3006.5
2349,1047,65,1,123.0
2350,1047,79,1,2010.32
2351,1048,32,1,1851.97
2352,1048,88,2,2438.35
2353,1049,78,3,1459.96
2354,1049,37,1,2970.48
2355,1050,48,2,181.94
2356,1050,55,3,585.23
2357,1051,28,1,2849.69
2358,1051,22,0,2169.97
2359,1052,54,1,1405.97
2360,1053,75,2,672.02
2361,1054,88,2,2438.35
2362,1054,70,1,2172.68
2363,1054,71,1,2501.52
2364,1054,3,1,527.71
2365,1055,11,1,1727.17
2366,1056,51,2,3252.01
2367,1057,86,2,1065.41
2368,1057,69,1,2319.04
2369,1057,40,2,1943.3
2370,1057,75,1,672.02
2371,1058,16,1,137.61
2372,1058,90,1,3263.49
2373,1059,52,1,3365.81
2374,1059,46,2,755.63
2375,1060,83,1,2165.91
2376,1060,61,3,206.76
2377,1061,28,1,2849.69
2378,1061,8,1,2297.94
2379,1061,15,1,2253.4
2380,1062,40,1,1943.3
2381,1063,32,1,1851.97
2382,1063,44,1,3005.6
2383,1063,83,1,2165.91
2384,1064,11,2,1727.17
2385,1065,31,1,538.06
2386,1066,48,1,181.94
2387,1066,33,1,950.19
2388,1066,63,1,2696.04
2389,1066,35,1,1986.11
2390,1067,21,3,1779.85
2391,1068,58,1,2649.42
2392,1068,88,2,2438.35
2393,1068,18,2,2679.8
2394,1068,70,2,2172.68
2395,1069,74,2,1567.58
2396,1070,53,4,2637.75
2397,1070,6,3,1167.83
2398,1070,23,2,2165.39
2399,1071,36,3,805.88
2400,1072,77,1,2101.09
2401,1072,18,1,2679.8
2402,1072,12,1,2786.41
2403,1072,22,1,2169.97
2404,1073,3,2,527.71
2405,1073,68,2,1522.73
2406,1074,9,1,915.4
2407,1074,65,1,123.0
2408,1075,44,2,3005.6
2409,1076,40,2,1943.3
2410,1077,73,2,1375.78
2411,1077,89,1,1328.57
2412,1077,49,1,3240.94
2413,1078,47,1,3108.59
2414,1079,44,1,3005.6
2415,1080,14,2,3210.71
2416,1080,49,-1,3240.94
2417,1080,59,2,3459.8
2418,1081,35,3,1986.11
2419,1081,43,1,2749.53
2420,1082,15,2,2253.4
2421,1082,16,3,137.61
2422,1082,48,2,181.94
2423,1083,38,1,3006.5
2424,1083,75,1,672.02
2425,1083,68,1,1522.73
2426,1084,88,1,2438.35
2427,1085,54,2,1405.97
2428,1085,66,3,3474.1
2429,1085,32,4,1851.97
2430,1085,86,1,1065.41
2431,1086,51,1,3252.01
2432,1086,69,3,2319.04
2433,1086,83,1,2165.91
2434,1087,87,1,1113.26
2435,1087,88,2,2438.35
2436,1087,16,4,137.61
2437,1087,29,1,2825.36
2438,1088,82,2,895.82
2439,1088,63,2,2696.04
2440,1089,36,1,805.88
2441,1089,42,1,1759.41
2442,1089,16,1,137.61
2443,1090,58,1,2649.42
2444,1090,5,2,1473.07
2445,1090,16,1,137.61
2446,1091,6,2,1167.83
2447,1091,14,1,3210.71
2448,1091,63,1,2696.04
2449,1092,26,1,1862.27
2450,1092,74,3,1567.58
2451,1092,46,2,755.63
2452,1093,81,1,1532.57
2453,1093,61,4,206.76
2454,1093,63,1,2696.04
2455,1094,83,1,2165.91
2456,1094,59,1,3459.8
2457,1094,6,1,1167.83
2458,1095,14,1,3210.71
2459,1095,29,1,2825.36
2460,1095,85,3,1551.88
2461,1096,34,1,1318.12
2462,1096,62,1,2938.49
2463,1096,58,2,2649.42
2464,1096,33,2,950.19
2465,1096,46,1,755.63
2466,1097,65,2,123.0
2467,1097,34,1,1318.12
2468,1097,53,1,2637.75
2469,1098,60,1,1762.66
2470,1099,9,3,915.4
2471,1099,19,1,2951.96
2472,1099,71,1,2501.52
2473,1100,23,2,2165.39
2474,1100,10,3,3383.35
2475,1100,38,1,3006.5
2476,1101,19,2,2951.96
2477,1101,48,1,181.94
2478,1102,87,1,1113.26
2479,1102,39,1,345.28
2480,1102,55,1,585.23
2481,1102,54,2,1405.97
2482,1102,32,2,1851.97
2483,1103,55,3,585.23
2484,1104,8,1,2297.94
2485,1105,82,1,895.82
2486,1106,13,2,2526.59
2487,1106,75,1,672.02
2488,1107,4,3,3272.86
2489,1108,47,1,3108.59
2490,1109,23,1,2165.39
2491,1110,68,3,1522.73
2492,1111,6,2,1167.83
2493,1111,80,1,955.74
2494,1111,2,2,1977.49
2495,1111,60,2,1762.66
2496,1112,9,1,915.4
2497,1112,88,1,2438.35
2498,1112,60,1,1762.66
2499,1113,14,2,3210.71
2500,1113,71,1,2501.52
2501,1113,56,1,2924.48
2502,1114,37,1,2970.48
2503,1114,85,2,1551.88
2504,1114,61,1,206.76
2505,1115,3,2,527.71
2506,1115,56,2,2924.48
2507,1116,69,1,2319.04
2508,1116,89,2,1328.57
2509,1116,2,2,1977.49
2510,1117,9,2,915.4
2511,1118,76,1,379.36
2512,1119,16,4,137.61
2513,1120,57,2,3139.81
2514,1121,1,1,1309.95
2515,1121,18,2,2679.8
2516,1122,53,1,2637.75
2517,1122,40,2,1943.3
2518,1123,76,2,379.36
2519,1123,34,1,1318.12
2520,1123,71,1,2501.52
2521,1123,43,1,2749.53
2522,1123,29,1,2825.36
2523,1124,51,1,3252.01
2524,1125,12,1,2786.41
2525,1126,54,4,1405.97
2526,1126,72,1,556.59
2527,1127,84,1,3321.81
2528,1127,65,3,123.0
2529,1127,13,1,2526.59
2530,1128,80,1,955.74
2531,1128,43,1,2749.53
2532,1128,10,4,3383.35
2533,1128,17,2,3309.15
2534,1129,31,1,538.06
2535,1129,35,1,1986.11
2536,1130,62,1,2938.49
2537,1130,8,1,2297.94
2538,1131,65,2,123.0
2539,1131,88,1,2438.35
2540,1131,34,2,1318.12
2541,1131,11,2,1727.17
2542,1131,67,3,1258.12
2543,1132,1,1,1309.95
2544,1133,63,2,2696.04
2545,1133,32,4,1851.97
2546,1134,7,1,2920.0
2547,1135,43,2,2749.53
2548,1135,68,1,1522.73
2549,1135,59,1,3459.8
2550,1136,51,1,3252.01
2551,1137,21,2,1779.85
2552,1137,23,1,2165.39
2553,1137,56,4,2924.48
2554,1138,71,1,2501.52
2555,1139,2,2,1977.49
2556,1139,62,1,2938.49
2557,1139,55,2,585.23
2558,1140,59,1,3459.8
2559,1140,77,3,2101.09
2560,1141,66,2,3474.1
2561,1141,6,1,1167.83
2562,1142,66,1,3474.1
2563,1143,11,1,1727.17
2564,1144,77,1,2101.09
2565,1145,90,1,3263.49
2566,1145,23,1,2165.39
2567,1146,32,3,1851.97
2568,1146,85,1,1551.88
2569,1146,82,2,895.82
2570,1147,38,1,3006.5
2571,1147,34,1,1318.12
2572,1147,1,1,1309.95
2573,1147,58,1,2649.42
2574,1147,85,1,1551.88
2575,1148,55,3,585.23
2576,1149,75,1,672.02
2577,1150,81,2,1532.57
2578,1151,53,1,2637.75
2579,1152,47,1,3108.59
2580,1152,36,4,805.88
2581,1152,63,2,2696.04
2582,1153,64,1,1400.43
2583,1153,76,1,379.36
2584,1154,10,3,3383.35
2585,1155,47,4,3108.59
2586,1155,78,2,1459.96
2587,1155,58,1,2649.42
2588,1155,60,1,1762.66
2589,1155,31,1,538.06
2590,1156,22,2,2169.97
2591,1157,15,3,2253.4
2592,1157,67,1,1258.12
2593,1158,28,1,2849.69
2594,1159,11,2,1727.17
2595,1160,11,1,1727.17
2596,1161,90,2,3263.49
2597,1161,1,1,1309.95
2598,1161,11,1,1727.17
2599,1162,9,1,915.4
2600,1163,66,1,3474.1
2601,1164,58,1,2649.42
2602,1164,80,2,955.74
2603,1165,75,3,672.02
2604,1166,29,1,2825.36
2605,1166,30,3,392.32
2606,1166,2,1,1977.49
2607,1166,80,2,955.74
2608,1166,54,2,1405.97
2609,1167,21,1,1779.85
2610,1167,34,1,1318.12
2611,1167,18,1,2679.8
2612,1167,58,1,2649.42
2613,1167,69,2,2319.04
2614,1168,68,1,1522.73
2615,1168,17,1,3309.15
2616,1168,4,1,3272.86
2617,1168,86,1,1065.41
2618,1168,51,1,3252.01
2619,1169,30,1,392.32
2620,1169,68,1,1522.73
2621,1170,47,2,3108.59
2622,1170,16,2,137.61
2623,1170,10,2,3383.35
2624,1170,61,3,206.76
2625,1171,15,1,2253.4
2626,1171,44,2,3005.6
2627,1171,28,1,2849.69
2628,1172,76,2,379.36
2629,1172,35,2,1986.11
2630,1173,89,2,1328.57
2631,1173,62,1,2938.49
2632,1174,30,3,392.32
2633,1174,87,2,1113.26
2634,1175,55,1,585.23
2635,1175,53,1,2637.75
2636,1176,89,3,1328.57
2637,1176,6,2,1167.83
2638,1176,22,1,2169.97
2639,1176,85,1,1551.88
2640,1177,87,1,1113.26
2641,1177,4,2,3272.86
2642,1177,7,1,2920.0
2643,1177,79,3,2010.32
2644,1177,41,2,52.79
2645,1178,83,3,2165.91
2646,1178,21,2,1779.85
2647,1179,39,3,345.28
2648,1180,19,1,2951.96
2649,1180,66,2,3474.1
2650,1180,35,1,1986.11
2651,1181,48,1,181.94
2652,1181,60,3,1762.66
2653,1182,85,2,1551.88
2654,1183,39,2,345.28
2655,1183,64,1,1400.43
2656,1184,85,2,1551.88
2657,1184,60,1,1762.66
2658,1184,68,3,1522.73
2659,1185,22,1,2169.97
2660,1185,43,1,2749.53
2661,1186,79,1,2010.32
2662,1187,65,1,123.0
2663,1187,59,1,3459.8
2664,1188,47,1,3108.59
2665,1189,26,1,1862.27
2666,1189,89,1,1328.57
2667,1189,36,1,805.88
2668,1189,16,4,137.61
2669,1190,30,1,392.32
2670,1191,40,3,1943.3
2671,1191,46,2,755.63
2672,1192,67,1,1258.12
2673,1193,72,1,556.59
2674,1194,49,1,3240.94
2675,1195,34,1,1318.12
2676,1196,67,3,1258.12
2677,1197,65,1,123.0
2678,1197,22,1,2169.97
2679,1198,17,1,3309.15
2680,1199,52,1,3365.81
2681,1200,39,2,345.28
2682,1200,88,3,2438.35
2683,1200,7,1,2920.0
2684,1200,21,1,1779.85
2685,1200,89,3,1328.57
2686,1201,5,1,1473.07
2687,1201,69,1,2319.04
2688,1201,73,4,1375.78
2689,1202,33,4,950.19
2690,1202,44,4,3005.6
2691,1202,85,3,1551.88
2692,1203,46,3,755.63
2693,1203,52,2,3365.81
2694,1203,70,1,2172.68
2695,1203,16,4,137.61
2696,1204,59,1,3459.8
2697,1205,53,1,2637.75
2698,1205,62,1,2938.49
2699,1205,35,1,1986.11
2700,1205,46,1,755.63
2701,1206,52,1,3365.81
2702,1206,90,3,3263.49
2703,1207,61,1,206.76
2704,1207,4,1,3272.86
2705,1207,71,3,2501.52
2706,1208,7,2,2920.0
2707,1209,78,1,1459.96
2708,1209,13,1,2526.59
2709,1210,36,1,805.88
2710,1211,52,2,3365.81
2711,1211,12,1,2786.41
2712,1211,74,4,1567.58
2713,1212,58,1,2649.42
2714,1212,78,1,1459.96
2715,1213,69,1,2319.04
2716,1213,22,3,2169.97
2717,1213,1,2,1309.95
2718,1213,88,1,2438.35
2719,1213,77,1,2101.09
2720,1214,33,4,950.19
2721,1214,7,1,2920.0
2722,1214,58,1,2649.42
2723,1214,84,1,3321.81
2724,1214,63,2,2696.04
2725,1215,68,1,1522.73
2726,1216,60,1,1762.66
2727,1216,64,1,1400.43
2728,1217,52,1,3365.81
2729,1217,62,2,2938.49
2730,1218,12,1,2786.41
2731,1219,19,1,2951.96
2732,1220,51,1,3252.01
2733,1220,61,1,206.76
2734,1220,48,1,181.94
2735,1220,32,1,1851.97
2736,1221,22,1,2169.97
2737,1221,60,1,1762.66
2738,1222,8,1,2297.94
2739,1223,8,4,2297.94
2740,1224,5,1,1473.07
2741,1224,79,2,2010.32
2742,1224,82,1,895.82
2743,1224,77,1,2101.09
2744,1224,31,1,538.06
2745,1225,33,2,950.19
2746,1226,33,1,950.19
2747,1227,69,1,2319.04
2748,1227,40,1,1943.3
2749,1227,14,2,3210.71
2750,1227,63,2,2696.04
2751,1227,79,1,2010.32
2752,1228,21,1,1779.85
2753,1229,17,1,3309.15
2754,1230,66,3,3474.1
2755,1230,64,1,1400.43
2756,1231,6,1,1167.83
2757,1231,38,2,3006.5
2758,1232,59,1,3459.8
2759,1233,32,1,1851.97
2760,1233,81,1,1532.57
2761,1233,17,1,3309.15
2762,1233,69,2,2319.04
2763,1234,85,2,1551.88
2764,1234,47,3,3108.59
2765,1235,22,2,2169.97
2766,1236,76,2,379.36
2767,1237,35,1,1986.11
2768,1237,66,1,3474.1
2769,1237,10,1,3383.35
2770,1237,43,2,2749.53
2771,1238,16,2,137.61
2772,1238,38,1,3006.5
2773,1239,38,1,3006.5
2774,1240,16,2,137.61
2775,1240,14,2,3210.71
2776,1241,19,1,2951.96
2777,1241,43,2,2749.53
2778,1241,69,4,2319.04
2779,1242,9,1,915.4
2780,1243,2,3,1977.49
2781,1244,22,1,2169.97
2782,1244,46,2,755.63
2783,1244,88,1,2438.35
2784,1245,40,2,1943.3
2785,1245,7,1,2920.0
2786,1246,9,1,915.4
2787,1246,3,2,527.71
2788,1247,17,3,3309.15
2789,1248,83,1,2165.91
2790,1248,39,3,345.28
2791,1248,7,2,2920.0
2792,1248,65,3,123.0
2793,1248,4,1,3272.86
2794,1249,34,1,1318.12
2795,1250,87,1,1113.26
2796,1251,23,1,2165.39
2797,1252,89,3,1328.57
2798,1252,78,1,1459.96
2799,1252,6,1,1167.83
2800,1252,51,2,3252.01
2801,1252,69,1,2319.04
2802,1253,5,1,1473.07
2803,1254,73,1,1375.78
2804,1254,58,1,2649.42
2805,1255,82,1,895.82
2806,1255,39,1,345.28
2807,1255,72,1,556.59
2808,1256,1,1,1309.95
2809,1256,10,3,3383.35
2810,1256,63,1,2696.04
2811,1257,5,1,1473.07
2812,1257,63,1,2696.04
2813,1257,74,2,1567.58
2814,1258,4,1,3272.86
2815,1259,52,1,3365.81
2816,1260,34,2,1318.12
2817,1261,49,1,3240.94
2818,1261,54,1,1405.97
2819,1261,22,2,2169.97
2820,1262,8,1,2297.94
2821,1262,44,1,3005.6
2822,1262,86,2,1065.41
2823,1262,81,4,1532.57
2824,1263,65,1,123.0
2825,1264,21,1,1779.85
2826,1264,39,1,345.28
2827,1265,74,4,1567.58
2828,1265,55,2,585.23
2829,1265,48,2,181.94
2830,1266,11,4,1727.17
2831,1267,16,3,137.61
2832,1268,5,1,1473.07
2833,1268,62,2,2938.49
2834,1269,17,3,3309.15
2835,1269,16,1,137.61
2836,1270,29,2,2825.36
2837,1270,54,1,1405.97
2838,1271,2,3,1977.49
2839,1271,14,2,3210.71
2840,1272,34,2,1318.12
2841,1272,83,2,2165.91
2842,1272,35,1,1986.11
2843,1272,37,4,2970.48
2844,1273,84,2,3321.81
2845,1274,26,0,1862.27
2846,1274,56,2,2924.48
2847,1275,8,1,2297.94
2848,1275,11,2,1727.17
2849,1275,47,1,3108.59
2850,1276,72,1,556.59
2851,1276,11,1,1727.17
2852,1277,90,1,3263.49
2853,1277,29,4,2825.36
2854,1278,78,1,1459.96
2855,1278,58,1,2649.42
2856,1278,68,2,1522.73
2857,1279,66,3,3474.1
2858,1279,87,4,1113.26
2859,1279,36,1,805.88
2860,1279,59,4,3459.8
2861,1280,18,1,2679.8
2862,1281,16,1,137.61
2863,1281,68,4,1522.73
2864,1281,56,1,2924.48
2865,1282,87,1,1113.26
2866,1283,87,2,1113.26
2867,1284,36,1,805.88
2868,1285,34,1,1318.12
2869,1285,26,1,1862.27
2870,1285,49,2,3240.94
2871,1286,84,1,3321.81
2872,1286,35,2,1986.11
2873,1287,85,1,1551.88
2874,1288,36,1,805.88
2875,1288,87,1,1113.26
2876,1289,33,1,950.19
2877,1290,4,1,3272.86
2878,1290,47,1,3108.59
2879,1290,78,1,1459.96
2880,1291,56,1,2924.48
2881,1291,23,1,2165.39
2882,1291,68,1,1522.73
2883,1292,56,1,2924.48
2884,1292,35,3,1986.11
2885,1292,66,1,3474.1
2886,1293,43,1,2749.53
2887,1294,86,1,1065.41
2888,1295,65,4,123.0
2889,1296,69,1,2319.04
2890,1296,81,2,1532.57
2891,1296,46,1,755.63
2892,1296,51,1,3252.01
2893,1297,65,1,123.0
2894,1297,2,4,1977.49
2895,1297,32,1,1851.97
2896,1297,74,1,1567.58
2897,1297,61,2,206.76
2898,1298,76,1,379.36
2899,1298,6,2,1167.83
2900,1298,53,1,2637.75
2901,1299,78,4,1459.96
2902,1299,18,1,2679.8
2903,1299,72,3,556.59
2904,1299,66,1,3474.1
2905,1299,33,1,950.19
2906,1300,42,1,1759.41
2907,1300,76,1,379.36
2908,1300,51,1,3252.01
2909,1300,21,1,1779.85
2910,1300,28,2,2849.69
2911,1301,62,2,2938.49
2912,1301,31,1,538.06
2913,1302,3,1,527.71
2914,1303,86,2,1065.41
2915,1303,43,2,2749.53
2916,1304,2,1,1977.49
2917,1304,31,1,538.06
2918,1304,60,1,1762.66
2919,1305,29,3,2825.36
2920,1305,39,1,345.28
2921,1305,19,2,2951.96
2922,1306,78,3,1459.96
2923,1306,4,1,3272.86
2924,1307,61,1,206.76
2925,1307,85,1,1551.88
2926,1307,56,1,2924.48
2927,1307,78,3,1459.96
2928,1308,57,1,3139.81
2929,1309,48,1,181.94
2930,1310,59,1,3459.8
2931,1311,1,1,1309.95
2932,1312,3,2,527.71
2933,1313,60,2,1762.66
2934,1313,13,1,2526.59
2935,1314,36,1,805.88
2936,1314,22,1,2169.97
2937,1315,65,2,123.0
2938,1316,8,1,2297.94
2939,1316,44,3,3005.6
2940,1316,70,1,2172.68
2941,1316,58,1,2649.42
2942,1317,46,2,755.63
2943,1317,71,2,2501.52
2944,1317,62,1,2938.49
2945,1318,82,1,895.82
2946,1319,75,2,672.02
2947,1319,71,1,2501.52
2948,1319,1,1,1309.95
2949,1320,33,1,950.19
2950,1321,53,1,2637.75
2951,1322,79,1,2010.32
2952,1322,59,2,3459.8
2953,1322,63,1,2696.04
2954,1323,33,2,950.19
2955,1323,3,4,527.71
2956,1323,44,1,3005.6
2957,1324,56,1,2924.48
2958,1325,5,3,1473.07
2959,1325,14,4,3210.71
2960,1326,73,1,1375.78
2961,1327,65,1,123.0
2962,1328,80,1,955.74
2963,1328,73,1,1375.78
2964,1329,14,2,3210.71
2965,1329,15,1,2253.4
2966,1330,83,2,2165.91
2967,1330,17,2,3309.15
2968,1330,66,3,3474.1
2969,1330,14,1,3210.71
2970,1331,73,3,1375.78
2971,1331,52,1,3365.81
2972,1332,72,1,556.59
2973,1332,90,1,3263.49
2974,1333,36,2,805.88
2975,1333,7,0,2920.0
2976,1334,81,4,1532.57
2977,1335,40,2,1943.3
2978,1335,46,1,755.63
2979,1335,66,1,3474.1
2980,1336,23,1,2165.39
2981,1336,61,3,206.76
2982,1337,52,2,3365.81
2983,1337,79,2,2010.32
2984,1337,14,1,3210.71
2985,1338,73,2,1375.78
2986,1338,48,1,181.94
2987,1338,87,2,1113.26
2988,1338,88,1,2438.35
2989,1339,33,1,950.19
2990,1339,70,2,2172.68
2991,1340,32,4,1851.97
2992,1341,63,2,2696.04
2993,1342,56,3,2924.48
2994,1342,13,3,2526.59
2995,1343,69,1,2319.04
2996,1343,72,1,556.59
2997,1344,41,1,52.79
2998,1344,2,1,1977.49
2999,1345,6,2,1167.83
3000,1346,57,1,3139.81
3001,1346,46,2,755.63
3002,1346,30,1,392.32
3003,1346,22,1,2169.97
3004,1347,17,1,3309.15
3005,1348,85,3,1551.88
3006,1348,48,2,181.94
3007,1349,6,1,1167.83
3008,1349,21,1,1779.85
3009,1349,5,3,1473.07
3010,1349,59,1,3459.8
3011,1349,15,2,2253.4
3012,1350,36,1,805.88
3013,1350,83,1,2165.91
3014,1351,63,2,2696.04
3015,1352,76,1,379.36
3016,1352,90,1,3263.49
3017,1352,35,1,1986.11
3018,1352,87,3,1113.26
3019,1353,7,4,2920.0
3020,1353,17,-1,3309.15
3021,1354,44,1,3005.6
3022,1354,32,1,1851.97
3023,1355,38,1,3006.5
3024,1355,59,2,3459.8
3025,1356,19,3,2951.96
3026,1356,61,1,206.76
3027,1357,54,2,1405.97
3028,1357,49,1,3240.94
3029,1358,66,1,3474.1
3030,1358,4,1,3272.86
3031,1358,9,1,915.4
3032,1358,49,1,3240.94
3033,1358,14,1,3210.71
3034,1359,90,1,3263.49
3035,1360,88,2,2438.35
3036,1360,10,3,3383.35
3037,1361,49,1,3240.94
3038,1362,6,3,1167.83
3039,1362,8,2,2297.94
3040,1362,78,1,1459.96
3041,1362,17,1,3309.15
3042,1363,76,3,379.36
3043,1363,75,3,672.02
3044,1364,22,2,2169.97
3045,1365,23,3,2165.39
3046,1365,60,2,1762.66
3047,1365,80,1,955.74
3048,1365,77,3,2101.09
3049,1365,7,1,2920.0
3050,1366,38,1,3006.5
3051,1366,63,3,2696.04
3052,1367,64,1,1400.43
3053,1367,77,1,2101.09
