id_pagamento,id_pedido,metodo_pagamento,valor_pago,status_pagamento
1246,1246,Pix,1970.82,Aprovado
1247,1247,Cartão de Crédito,9927.45,Aprovado
1248,1248,Cartão de Crédito,12683.61,Aprovado
1249,1249,Pix,1318.12,Aprovado
1250,1250,Cartão de Crédito,1113.26,Aprovado
1251,1251,Cartão de Crédito,2165.39,Aprovado
1252,1252,Cartão de Crédito,15436.56,Pendente
1253,1253,Cartão de Crédito,1473.07,Aprovado
1254,1254,Boleto,4025.2,Aprovado
1255,1255,Cartão de Crédito,1797.69,Aprovado
1256,1256,Pix,14156.04,Aprovado
1257,1257,Cartão de Crédito,7304.27,Aprovado
1258,1258,Cartão de Crédito,3272.86,Aprovado
1259,1259,Pix,3365.81,Aprovado
1260,1260,Boleto,2636.24,Aprovado
1261,1261,Pix,8986.85,Aprovado
1262,1262,Boleto,13564.64,Aprovado
1263,1263,Cartão de Crédito,123.0,Pendente
1264,1264,Cartão de Débito,2125.13,Aprovado
1265,1265,Pix,7804.66,Aprovado
1266,1266,Cartão de Crédito,6908.68,Aprovado
1267,1267,Pix,412.83,Aprovado
1268,1268,Cartão de Crédito,7350.05,Aprovado
1269,1269,Boleto,10065.06,Aprovado
1270,1270,Pix,7056.69,Aprovado
1271,1271,Pix,12353.89,Recusado
1272,1272,Cartão de Crédito,20836.09,Aprovado
1273,1273,Cartão de Crédito,6643.62,Aprovado
1274,1274,Cartão de Crédito,5848.96,Aprovado
1275,1275,Cartão de Débito,8860.87,Pendente
1276,1276,Cartão de Débito,2283.76,Aprovado
1277,1277,Pix,14564.93,Recusado
1278,1278,Pix,7154.84,Aprovado
1279,1279,Pix,29520.42,Aprovado
1280,1280,Cartão de Crédito,2679.8,Pendente
1281,1281,Cartão de Crédito,9153.01,Pendente
1282,1282,Pix,1113.26,Aprovado
1283,1283,Pix,2226.52,Aprovado
1284,1284,Boleto,805.88,Aprovado
1285,1285,Cartão de Crédito,9662.27,Aprovado
1286,1286,Cartão de Crédito,7294.03,Aprovado
1287,1287,Cartão de Crédito,1551.88,Aprovado
1288,1288,Cartão de Crédito,1919.14,Recusado
1289,1289,Cartão de Crédito,950.19,Aprovado
1290,1290,Boleto,7841.41,Aprovado
1291,1291,Cartão de Crédito,6612.6,Aprovado
1292,1292,Cartão de Crédito,12356.91,Aprovado
1293,1293,Cartão de Crédito,2749.53,Aprovado
1294,1294,Pix,1065.41,Pendente
1295,1295,Cartão de Crédito,492.0,Aprovado
1296,1296,Cartão de Crédito,9391.82,Aprovado
1297,1297,Cartão de Crédito,11866.03,Aprovado
1298,1298,Boleto,5352.77,Aprovado
1299,1299,Boleto,14613.7,Aprovado
1300,1300,Boleto,12870.01,Aprovado
1301,1301,Cartão de Crédito,6415.04,Aprovado
1302,1302,Cartão de Crédito,527.71,Aprovado
1303,1303,Cartão de Crédito,7629.88,Aprovado
1304,1304,Cartão de Crédito,4278.21,Aprovado
1305,1305,Pix,14725.28,Pendente
1306,1306,Cartão de Crédito,7652.74,Aprovado
1307,1307,Cartão de Crédito,9063.0,Aprovado
1308,1308,Cartão de Crédito,3139.81,Pendente
1309,1309,Cartão de Débito,181.94,Aprovado
1310,1310,Pix,3459.8,Aprovado
1311,1311,Cartão de Crédito,1309.95,Aprovado
1312,1312,Pix,1055.42,Aprovado
1313,1313,Boleto,6051.91,Aprovado
1314,1314,Pix,2975.85,Aprovado
1315,1315,Cartão de Crédito,246.0,Pendente
1316,1316,Cartão de Débito,16136.84,Aprovado
1317,1317,Cartão de Crédito,9452.79,Aprovado
1318,1318,Cartão de Crédito,895.82,Aprovado
1319,1319,Cartão de Crédito,5155.51,Aprovado
1320,1320,Boleto,950.19,Pendente
1321,1321,Cartão de Crédito,2637.75,Aprovado
1322,1322,Pix,11625.96,Aprovado
1323,1323,Boleto,7016.82,Aprovado
1324,1324,Pix,2924.48,Aprovado
1325,1325,Cartão de Débito,17262.05,Aprovado
1326,1326,Cartão de Crédito,1375.78,Aprovado
1327,1327,Cartão de Crédito,123.0,Aprovado
1328,1328,Pix,2331.52,Aprovado
1329,1329,Pix,8674.82,Aprovado
1330,1330,Pix,24583.13,Pendente
1331,1331,Pix,7493.15,Aprovado
1332,1332,Pix,3820.08,Aprovado
1333,1333,Pix,1611.76,Aprovado
1334,1334,Cartão de Débito,6130.28,Aprovado
1335,1335,Cartão de Crédito,8116.33,Aprovado
1336,1336,Cartão de Crédito,2785.67,Aprovado
1337,1337,Pix,13962.97,Aprovado
1338,1338,Cartão de Crédito,7598.37,Aprovado
1339,1339,Pix,5295.55,Aprovado
1340,1340,Pix,7407.88,Aprovado
1341,1341,Boleto,5392.08,Aprovado
1342,1342,Cartão de Crédito,16353.21,Aprovado
1343,1343,Boleto,2875.63,Aprovado
1344,1344,Cartão de Crédito,2030.28,Aprovado
1345,1345,Cartão de Débito,2335.66,Aprovado
1346,1346,Cartão de Crédito,7213.36,Aprovado
1347,1347,Cartão de Crédito,3309.15,Aprovado
1348,1348,Cartão de Crédito,5019.52,Pendente
1349,1349,Cartão de Crédito,15333.49,Aprovado
1350,1350,Cartão de Crédito,2971.79,Aprovado
1351,1351,Cartão de Crédito,5392.08,Aprovado
1352,1352,Cartão de Crédito,8968.74,Aprovado
1353,1353,Pix,11680.0,Pendente
1354,1354,Pix,4857.57,Aprovado
1355,1355,Pix,9926.1,Aprovado
1356,1356,Cartão de Crédito,9062.64,Aprovado
1357,1357,Pix,6052.88,Aprovado
1358,1358,Cartão de Crédito,14114.01,Aprovado
1359,1359,Boleto,3263.49,Aprovado
1360,1360,Pix,15026.75,Aprovado
1361,1361,Cartão de Crédito,3240.94,Aprovado
1362,1362,Pix,12868.48,Aprovado
1363,1363,Cartão de Crédito,3154.14,Pendente
1364,1364,Boleto,4339.94,Recusado
1365,1365,Boleto,20200.5,Aprovado
1366,1366,Cartão de Crédito,11094.62,Aprovado
1367,1367,Cartão de Crédito,3501.52,Aprovado
1368,1368,Pix,3667.09,Aprovado
1369,1369,Cartão de Crédito,1551.88,Aprovado
1370,1370,Cartão de Crédito,2649.42,Aprovado
1371,1371,Pix,11936.69,Recusado
1372,1372,Cartão de Crédito,1679.83,Aprovado
1373,1373,Pix,10447.29,Aprovado
1374,1374,Cartão de Crédito,412.83,Aprovado
1375,1375,Cartão de Crédito,12537.11,Aprovado
1376,1376,Boleto,3279.05,Aprovado
1377,1377,Pix,3206.01,Aprovado
1378,1378,Cartão de Crédito,2297.94,Aprovado
1379,1379,Pix,2101.09,Aprovado
1380,1380,Cartão de Crédito,7996.69,Aprovado
1381,1381,Pix,2867.22,Aprovado
1382,1382,Cartão de Crédito,8908.14,Aprovado
1383,1383,Pix,9581.97,Aprovado
1384,1384,Cartão de Crédito,3026.14,Aprovado
1385,1385,Pix,7132.68,Aprovado
1386,1386,Cartão de Crédito,11085.36,Aprovado
1387,1387,Pix,21368.9,Aprovado
1388,1388,Cartão de Crédito,0.0,Aprovado
1389,1389,Cartão de Crédito,5161.44,Aprovado
1390,1390,Cartão de Crédito,2586.25,Aprovado
1391,1391,Cartão de Débito,11728.37,Aprovado
1392,1392,Cartão de Crédito,5392.08,Aprovado
1393,1393,Pix,12910.94,Aprovado
1394,1394,Cartão de Crédito,9333.28,Aprovado
1395,1395,Cartão de Crédito,3655.81,Aprovado
1396,1396,Pix,1762.66,Aprovado
1397,1397,Cartão de Crédito,10948.31,Aprovado
1398,1398,Cartão de Crédito,8182.98,Aprovado
1399,1399,Pix,1727.17,Aprovado
1400,1400,Pix,10521.39,Aprovado
1401,1401,Pix,1275.18,Pendente
1402,1402,Cartão de Crédito,18237.14,Aprovado
1403,1403,Cartão de Crédito,3321.81,Aprovado
1404,1404,Cartão de Crédito,15343.66,Pendente
1405,1405,Pix,3661.6,Recusado
1406,1406,Cartão de Crédito,17004.29,Aprovado
1407,1407,Cartão de Crédito,3309.15,Aprovado
1408,1408,Boleto,10784.16,Pendente
1409,1409,Cartão de Crédito,6919.6,Aprovado
1410,1410,Pix,17738.46,Aprovado
1411,1411,Pix,7822.47,Aprovado
1412,1412,Boleto,4868.0,Aprovado
1413,1413,Boleto,2679.8,Aprovado
1414,1414,Pix,7994.78,Aprovado
1415,1415,Cartão de Crédito,9432.37,Aprovado
1416,1416,Pix,1900.38,Pendente
1417,1417,Cartão de Crédito,2165.39,Aprovado
1418,1418,Cartão de Crédito,9410.47,Aprovado
1419,1419,Pix,10083.36,Aprovado
1420,1420,Boleto,1640.75,Aprovado
1421,1421,Cartão de Débito,950.19,Pendente
1422,1422,Cartão de Crédito,20031.21,Aprovado
1423,1423,Boleto,4048.81,Aprovado
1424,1424,Cartão de Crédito,17138.07,Pendente
1425,1425,Pix,8443.67,Aprovado
1426,1426,Cartão de Crédito,20828.65,Aprovado
1427,1427,Cartão de Crédito,6271.51,Pendente
1428,1428,Cartão de Crédito,5346.98,Aprovado
1429,1429,Pix,12514.62,Aprovado
1430,1430,Pix,8304.32,Aprovado
1431,1431,Pix,137.61,Aprovado
1432,1432,Cartão de Crédito,8577.42,Aprovado
1433,1433,Cartão de Crédito,2390.03,Aprovado
1434,1434,Pix,3719.47,Aprovado
1435,1435,Pix,3877.35,Pendente
1436,1436,Boleto,7582.84,Aprovado
1437,1437,Cartão de Crédito,14559.72,Aprovado
1438,1438,Pix,6448.24,Aprovado
1439,1439,Cartão de Crédito,7977.04,Aprovado
1440,1440,Cartão de Crédito,5636.1,Aprovado
1441,1441,Cartão de Crédito,538.06,Aprovado
1442,1442,Cartão de Crédito,7078.41,Aprovado
1443,1443,Cartão de Débito,5275.5,Aprovado
1444,1444,Pix,5754.82,Aprovado
1445,1445,Pix,5572.82,Aprovado
1446,1446,Boleto,12898.21,Aprovado
1447,1447,Cartão de Crédito,13272.9,Aprovado
1448,1448,Pix,6069.39,Aprovado
1449,1449,Cartão de Crédito,2172.68,Pendente
1450,1450,Boleto,6545.72,Aprovado
1451,1451,Cartão de Crédito,6908.68,Aprovado
1452,1452,Pix,9403.79,Aprovado
1453,1453,Pix,955.74,Aprovado
1454,1454,Cartão de Crédito,2767.37,Aprovado
1455,1455,Cartão de Crédito,6195.94,Aprovado
1456,1456,Cartão de Crédito,11678.25,Aprovado
1457,1457,Cartão de Crédito,10785.23,Aprovado
1458,1458,Cartão de Crédito,5445.54,Aprovado
1459,1459,Pix,5031.86,Pendente
1460,1460,Boleto,16107.32,Pendente
1461,1461,Pix,14145.77,Aprovado
1462,1462,Pix,11577.19,Aprovado
1463,1463,Cartão de Crédito,6421.42,Recusado
1464,1464,Cartão de Crédito,3774.1,Aprovado
1465,1465,Pix,8881.42,Aprovado
1466,1466,Cartão de Crédito,955.74,Aprovado
1467,1467,Cartão de Crédito,18970.92,Aprovado
1468,1468,Cartão de Crédito,5940.8,Aprovado
1469,1469,Pix,6013.0,Aprovado
1470,1470,Boleto,12142.06,Aprovado
1471,1471,Cartão de Crédito,1318.12,Aprovado
1472,1472,Pix,123.0,Aprovado
1473,1473,Cartão de Débito,1610.68,Pendente
1474,1474,Cartão de Crédito,1727.17,Aprovado
1475,1475,Cartão de Crédito,3703.94,Aprovado
1476,1476,Cartão de Crédito,9769.74,Aprovado
1477,1477,Boleto,6980.2,Aprovado
1478,1478,Cartão de Débito,15278.01,Pendente
1479,1479,Pix,13032.43,Aprovado
1480,1480,Pix,7227.84,Pendente
1481,1481,Pix,3800.76,Aprovado
1482,1482,Cartão de Crédito,20496.5,Aprovado
1483,1483,Pix,3592.85,Aprovado
1484,1484,Pix,8975.37,Aprovado
1485,1485,Pix,345.28,Aprovado
1486,1486,Pix,1762.66,Aprovado
1487,1487,Pix,1958.72,Aprovado
1488,1488,Pix,6908.68,Aprovado
1489,1489,Boleto,9613.45,Aprovado
1490,1490,Cartão de Débito,2476.55,Aprovado
1491,1491,Cartão de Crédito,4147.5,Aprovado
1492,1492,Boleto,1113.18,Aprovado
1493,1493,Cartão de Crédito,13075.98,Aprovado
1494,1494,Boleto,3868.71,Aprovado
1495,1495,Pix,6504.02,Aprovado
1496,1496,Boleto,7376.24,Aprovado
1497,1497,Pix,3057.53,Aprovado
1498,1498,Cartão de Débito,5042.83,Aprovado
1499,1499,Pix,11435.0,Aprovado
1500,1500,Pix,3263.49,Aprovado
1501,1501,Cartão de Crédito,955.74,Aprovado
1502,1502,Cartão de Débito,12036.84,Aprovado
1503,1503,Pix,3518.82,Aprovado
1504,1504,Cartão de Débito,11352.98,Aprovado
1505,1505,Cartão de Crédito,2488.31,Aprovado
1506,1506,Cartão de Crédito,6354.42,Aprovado
1507,1507,Boleto,1567.58,Aprovado
1508,1508,Pix,10144.45,Pendente
1509,1509,Boleto,1113.26,Aprovado
1510,1510,Pix,5598.34,Aprovado
1511,1511,Boleto,345.28,Aprovado
1512,1512,Cartão de Crédito,3508.25,Aprovado
1513,1513,Pix,6778.82,Aprovado
1514,1514,Cartão de Crédito,0.0,Aprovado
1515,1515,Pix,6618.3,Aprovado
1516,1516,Cartão de Crédito,3248.13,Aprovado
1517,1517,Cartão de Crédito,5623.88,Aprovado
1518,1518,Pix,10594.57,Aprovado
1519,1519,Pix,1459.96,Aprovado
1520,1520,Cartão de Débito,18068.77,Aprovado
1521,1521,Cartão de Crédito,8039.4,Aprovado
1522,1522,Boleto,12396.71,Aprovado
1523,1523,Cartão de Crédito,1532.57,Aprovado
1524,1524,Cartão de Crédito,1400.43,Pendente
1525,1525,Pix,275.22,Aprovado
1526,1526,Pix,7924.92,Recusado
1527,1527,Boleto,950.19,Aprovado
1528,1528,Boleto,8282.93,Aprovado
1529,1529,Pix,8137.59,Aprovado
1530,1530,Cartão de Crédito,6439.89,Aprovado
1531,1531,Pix,13051.77,Aprovado
1532,1532,Cartão de Crédito,4985.11,Aprovado
1533,1533,Cartão de Débito,13382.25,Aprovado
1534,1534,Pix,1442.19,Aprovado
1535,1535,Cartão de Crédito,4770.48,Aprovado
1536,1536,Cartão de Crédito,1258.12,Aprovado
1537,1537,Pix,9934.37,Recusado
1538,1538,Cartão de Crédito,4522.36,Pendente
1539,1539,Cartão de Crédito,4453.2,Aprovado
1540,1540,Pix,2786.41,Aprovado
1541,1541,Pix,2120.65,Aprovado
1542,1542,Pix,7167.32,Recusado
1543,1543,Pix,9095.03,Recusado
1544,1544,Pix,19930.19,Aprovado
1545,1545,Pix,6411.41,Aprovado
1546,1546,Pix,21032.66,Pendente
1547,1547,Pix,5406.53,Aprovado
1548,1548,Pix,12509.99,Aprovado
1549,1549,Pix,3006.5,Aprovado
1550,1550,Cartão de Débito,1851.97,Aprovado
1551,1551,Boleto,1986.11,Aprovado
1552,1552,Pix,10932.07,Aprovado
1553,1553,Pix,2529.79,Aprovado
1554,1554,Pix,4817.35,Aprovado
1555,1555,Cartão de Crédito,9613.92,Aprovado
1556,1556,Cartão de Débito,3240.94,Aprovado
1557,1557,Boleto,6657.06,Aprovado
1558,1558,Cartão de Crédito,2749.53,Aprovado
1559,1559,Boleto,6618.3,Aprovado
1560,1560,Cartão de Crédito,3476.78,Aprovado
1561,1561,Cartão de Crédito,1522.73,Aprovado
1562,1562,Cartão de Crédito,3518.82,Recusado
1563,1563,Cartão de Crédito,16967.26,Aprovado
1564,1564,Pix,955.74,Aprovado
1565,1565,Pix,11243.4,Aprovado
1566,1566,Cartão de Crédito,4625.42,Aprovado
1567,1567,Cartão de Crédito,2825.36,Aprovado
1568,1568,Boleto,8348.66,Aprovado
1569,1569,Cartão de Débito,14659.95,Aprovado
1570,1570,Cartão de Crédito,17988.14,Recusado
1571,1571,Cartão de Crédito,2101.09,Aprovado
1572,1572,Boleto,275.22,Aprovado
1573,1573,Pix,4188.12,Aprovado
1574,1574,Pix,8474.21,Recusado
1575,1575,Cartão de Crédito,10106.11,Recusado
1576,1576,Cartão de Crédito,2823.34,Pendente
1577,1577,Cartão de Crédito,8466.79,Aprovado
1578,1578,Pix,6115.09,Pendente
1579,1579,Boleto,9935.91,Aprovado
1580,1580,Cartão de Crédito,7459.76,Aprovado
1581,1581,Pix,2130.82,Aprovado
1582,1582,Cartão de Crédito,15318.6,Aprovado
1583,1583,Pix,9419.43,Aprovado
1584,1584,Pix,6412.1,Aprovado
1585,1585,Pix,10589.76,Aprovado
1586,1586,Pix,2924.48,Aprovado
1587,1587,Pix,8836.56,Pendente
1588,1588,Boleto,1443.05,Aprovado
1589,1589,Pix,2746.2,Aprovado
1590,1590,Cartão de Crédito,2951.96,Aprovado
1591,1591,Cartão de Débito,0.0,Aprovado
1592,1592,Cartão de Crédito,14415.44,Aprovado
1593,1593,Boleto,4076.15,Aprovado
1594,1594,Cartão de Crédito,6618.3,Aprovado
1595,1595,Cartão de Crédito,8855.88,Pendente
1596,1596,Boleto,6421.42,Aprovado
1597,1597,Boleto,10446.8,Aprovado
1598,1598,Pix,6996.31,Aprovado
1599,1599,Pix,18808.88,Aprovado
1600,1600,Boleto,11400.43,Aprovado
1601,1601,Cartão de Crédito,3623.98,Aprovado
1602,1602,Cartão de Crédito,2849.69,Aprovado
1603,1603,Cartão de Débito,13896.4,Aprovado
1604,1604,Pix,1895.59,Aprovado
1605,1605,Pix,3428.09,Aprovado
1606,1606,Cartão de Crédito,3309.15,Aprovado
1607,1607,Cartão de Crédito,9531.07,Aprovado
1608,1608,Cartão de Crédito,12882.63,Aprovado
1609,1609,Pix,11843.23,Aprovado
1610,1610,Pix,16108.63,Aprovado
1611,1611,Cartão de Crédito,7938.19,Aprovado
1612,1612,Pix,8475.47,Aprovado
1613,1613,Cartão de Crédito,5618.14,Aprovado
1614,1614,Cartão de Crédito,17119.0,Aprovado
1615,1615,Cartão de Crédito,2165.39,Aprovado
1616,1616,Cartão de Débito,4673.53,Aprovado
1617,1617,Pix,3139.81,Aprovado
1618,1618,Boleto,8078.75,Aprovado
1619,1619,Cartão de Crédito,6303.27,Aprovado
1620,1620,Pix,3721.98,Aprovado
1621,1621,Cartão de Crédito,8398.58,Aprovado
1622,1622,Cartão de Crédito,14573.43,Aprovado
1623,1623,Cartão de Crédito,5940.96,Aprovado
1624,1624,Cartão de Crédito,7928.36,Aprovado
1625,1625,Pix,9818.58,Aprovado
1626,1626,Cartão de Crédito,7797.03,Aprovado
1627,1627,Boleto,9371.22,Aprovado
1628,1628,Cartão de Crédito,5171.89,Aprovado
1629,1629,Pix,9424.97,Aprovado
1630,1630,Cartão de Débito,1459.96,Aprovado
1631,1631,Cartão de Crédito,11881.92,Aprovado
1632,1632,Pix,12496.05,Recusado
1633,1633,Pix,9475.26,Aprovado
1634,1634,Cartão de Crédito,5699.38,Aprovado
1635,1635,Pix,16539.9,Aprovado
1636,1636,Cartão de Crédito,5848.96,Aprovado
1637,1637,Pix,9569.48,Aprovado
1638,1638,Cartão de Débito,3215.85,Aprovado
1639,1639,Pix,5944.09,Aprovado
1640,1640,Cartão de Débito,6855.19,Aprovado
1641,1641,Boleto,2696.04,Aprovado
1642,1642,Boleto,1065.41,Aprovado
1643,1643,Cartão de Crédito,5699.38,Aprovado
1644,1644,Pix,13620.34,Pendente
1645,1645,Cartão de Crédito,1567.58,Aprovado
1646,1646,Pix,3314.37,Pendente
1647,1647,Cartão de Crédito,2172.68,Pendente
1648,1648,Cartão de Crédito,6724.8,Aprovado
1649,1649,Pix,5392.08,Aprovado
1650,1650,Cartão de Crédito,13585.74,Aprovado
1651,1651,Pix,5747.5,Aprovado
1652,1652,Pix,690.56,Aprovado
1653,1653,Cartão de Crédito,2636.24,Aprovado
1654,1654,Cartão de Crédito,7138.61,Aprovado
1655,1655,Pix,1851.97,Recusado
1656,1656,Pix,3321.81,Aprovado
1657,1657,Cartão de Crédito,12028.0,Aprovado
1658,1658,Pix,2951.96,Aprovado
1659,1659,Pix,3476.55,Aprovado
1660,1660,Pix,16366.84,Aprovado
1661,1661,Boleto,181.94,Pendente
1662,1662,Pix,8586.2,Aprovado
1663,1663,Pix,2165.91,Aprovado
1664,1664,Cartão de Crédito,4732.22,Aprovado
1665,1665,Boleto,2970.48,Aprovado
1666,1666,Cartão de Crédito,1258.12,Aprovado
1667,1667,Pix,15164.78,Aprovado
1668,1668,Cartão de Crédito,24109.3,Aprovado
1669,1669,Pix,3516.62,Aprovado
1670,1670,Boleto,2335.66,Aprovado
1671,1671,Pix,6545.72,Aprovado
1672,1672,Cartão de Crédito,8184.33,Aprovado
1673,1673,Pix,3929.85,Aprovado
1674,1674,Pix,8007.0,Aprovado
1675,1675,Cartão de Crédito,10431.2,Aprovado
1676,1676,Cartão de Crédito,15279.36,Aprovado
1677,1677,Cartão de Crédito,3985.41,Aprovado
1678,1678,Cartão de Crédito,3231.32,Aprovado
1679,1679,Pix,3365.81,Aprovado
1680,1680,Pix,14733.61,Aprovado
1681,1681,Cartão de Crédito,3108.59,Aprovado
1682,1682,Pix,6969.98,Aprovado
1683,1683,Pix,14446.6,Aprovado
1684,1684,Cartão de Crédito,6650.86,Aprovado
1685,1685,Cartão de Crédito,12591.69,Pendente
1686,1686,Cartão de Crédito,12598.89,Aprovado
1687,1687,Cartão de Débito,556.59,Aprovado
1688,1688,Pix,2749.53,Aprovado
1689,1689,Pix,10714.74,Recusado
1690,1690,Cartão de Crédito,5272.0,Aprovado
1691,1691,Cartão de Débito,3020.15,Aprovado
1692,1692,Cartão de Crédito,1779.85,Pendente
1693,1693,Cartão de Crédito,7487.23,Aprovado
1694,1694,Pix,5956.71,Aprovado
1695,1695,Pix,4595.88,Aprovado
1696,1696,Cartão de Crédito,23035.65,Aprovado
1697,1697,Cartão de Crédito,9332.45,Recusado
1698,1698,Pix,2192.68,Pendente
1699,1699,Cartão de Crédito,2746.2,Aprovado
1700,1700,Cartão de Crédito,8364.72,Aprovado
1701,1701,Pix,3972.22,Aprovado
1702,1702,Cartão de Débito,17516.62,Aprovado
1703,1703,Cartão de Débito,8759.92,Aprovado
1704,1704,Cartão de Crédito,2501.52,Aprovado
1705,1705,Pix,2786.41,Aprovado
1706,1706,Pix,2169.97,Aprovado
1707,1707,Cartão de Débito,3139.81,Aprovado
1708,1708,Boleto,6230.14,Aprovado
1709,1709,Boleto,11110.24,Aprovado
1710,1710,Cartão de Crédito,7729.67,Aprovado
1711,1711,Cartão de Débito,9174.5,Aprovado
1712,1712,Cartão de Crédito,3466.03,Aprovado
1713,1713,Pix,7816.11,Aprovado
1714,1714,Pix,5572.82,Aprovado
1715,1715,Pix,2010.32,Aprovado
1716,1716,Pix,2970.48,Aprovado
1717,1717,Cartão de Crédito,9809.47,Aprovado
1718,1718,Pix,7020.12,Aprovado
1719,1719,Cartão de Crédito,9164.72,Aprovado
1720,1720,Cartão de Crédito,9973.29,Aprovado
1721,1721,Boleto,4955.28,Recusado
1722,1722,Pix,3459.8,Aprovado
1723,1723,Cartão de Crédito,5337.64,Aprovado
1724,1724,Cartão de Crédito,9968.3,Aprovado
1725,1725,Pix,6279.62,Aprovado
1726,1726,Pix,6328.31,Aprovado
1727,1727,Cartão de Crédito,2938.49,Aprovado
1728,1728,Pix,1759.41,Aprovado
1729,1729,Pix,2895.59,Aprovado
1730,1730,Boleto,9639.18,Aprovado
1731,1731,Cartão de Crédito,2266.89,Aprovado
1732,1732,Cartão de Crédito,12026.0,Aprovado
1733,1733,Pix,1464.88,Aprovado
1734,1734,Cartão de Crédito,6328.57,Aprovado
1735,1735,Cartão de Crédito,10554.15,Aprovado
1736,1736,Cartão de Crédito,9328.87,Recusado
1737,1737,Cartão de Crédito,5003.04,Pendente
1738,1738,Cartão de Crédito,2775.36,Aprovado
1739,1739,Cartão de Crédito,1018.82,Aprovado
1740,1740,Pix,1779.85,Aprovado
1741,1741,Cartão de Crédito,3592.29,Aprovado
1742,1742,Cartão de Crédito,8359.23,Aprovado
1743,1743,Cartão de Crédito,2951.96,Aprovado
1744,1744,Cartão de Crédito,14119.6,Aprovado
1745,1745,Pix,14055.86,Aprovado
1746,1746,Cartão de Crédito,6766.7,Aprovado
1747,1747,Pix,9019.44,Recusado
1748,1748,Boleto,3163.95,Aprovado
1749,1749,Cartão de Crédito,8560.58,Aprovado
1750,1750,Cartão de Débito,8575.42,Aprovado
1751,1751,Cartão de Débito,3321.81,Aprovado
1752,1752,Cartão de Crédito,3917.64,Aprovado
1753,1753,Pix,432.15,Aprovado
1754,1754,Cartão de Crédito,16010.28,Aprovado
1755,1755,Pix,11867.93,Pendente
1756,1756,Pix,2657.14,Aprovado
1757,1757,Pix,1170.46,Recusado
1758,1758,Cartão de Crédito,3996.43,Aprovado
1759,1759,Boleto,3518.81,Aprovado
1760,1760,Cartão de Crédito,2437.2,Pendente
1761,1761,Cartão de Crédito,6504.02,Aprovado
1762,1762,Pix,2678.52,Aprovado
1763,1763,Cartão de Crédito,17968.5,Aprovado
1764,1764,Cartão de Crédito,18193.32,Recusado
1765,1765,Pix,9965.43,Aprovado
1766,1766,Pix,2707.04,Aprovado
1767,1767,Pix,1569.28,Aprovado
1768,1768,Boleto,3272.86,Aprovado
1769,1769,Cartão de Crédito,15931.64,Aprovado
1770,1770,Cartão de Crédito,4399.23,Aprovado
1771,1771,Cartão de Crédito,11264.66,Aprovado
1772,1772,Cartão de Débito,10178.43,Aprovado
1773,1773,Cartão de Crédito,8276.98,Aprovado
1774,1774,Pix,2253.4,Aprovado
1775,1775,Pix,16080.04,Aprovado
1776,1776,Boleto,13180.52,Aprovado
1777,1777,Cartão de Crédito,1170.46,Aprovado
1778,1778,Cartão de Crédito,3444.05,Aprovado
1779,1779,Pix,6686.63,Aprovado
1780,1780,Cartão de Crédito,181.94,Aprovado
1781,1781,Pix,9874.29,Aprovado
1782,1782,Cartão de Crédito,1288.14,Aprovado
1783,1783,Pix,950.19,Aprovado
1784,1784,Cartão de Crédito,3954.98,Pendente
1785,1785,Pix,5924.45,Pendente
1786,1786,Cartão de Crédito,5137.76,Aprovado
1787,1787,Pix,3365.81,Aprovado
1788,1788,Cartão de Crédito,345.28,Aprovado
1789,1789,Cartão de Crédito,4212.37,Aprovado
1790,1790,Cartão de Crédito,3459.8,Aprovado
1791,1791,Cartão de Crédito,4644.92,Aprovado
1792,1792,Pix,7469.88,Aprovado
1793,1793,Cartão de Crédito,1309.95,Aprovado
1794,1794,Cartão de Crédito,5542.11,Pendente
1795,1795,Pix,4220.93,Aprovado
1796,1796,Cartão de Crédito,9193.28,Aprovado
1797,1797,Cartão de Crédito,2169.97,Aprovado
1798,1798,Boleto,5940.96,Aprovado
1799,1799,Cartão de Débito,0.0,Aprovado
1800,1800,Cartão de Crédito,1759.41,Aprovado
1801,1801,Cartão de Crédito,20223.52,Aprovado
1802,1802,Cartão de Débito,2679.8,Aprovado
1803,1803,Pix,6544.7,Aprovado
1804,1804,Cartão de Crédito,5044.27,Aprovado
1805,1805,Pix,4331.82,Aprovado
1806,1806,Boleto,7211.21,Aprovado
1807,1807,Pix,2749.53,Aprovado
1808,1808,Cartão de Crédito,13001.18,Aprovado
1809,1809,Pix,2619.9,Aprovado
1810,1810,Cartão de Crédito,7539.6,Aprovado
1811,1811,Cartão de Crédito,1400.43,Aprovado
1812,1812,Pix,19599.35,Aprovado
1813,1813,Cartão de Crédito,13919.79,Aprovado
1814,1814,Pix,10916.23,Aprovado
1815,1815,Cartão de Débito,11873.44,Aprovado
1816,1816,Cartão de Crédito,12370.54,Aprovado
1817,1817,Pix,2970.48,Aprovado
1818,1818,Boleto,23123.0,Aprovado
1819,1819,Pix,7197.23,Aprovado
1820,1820,Cartão de Crédito,10382.93,Aprovado
1821,1821,Cartão de Crédito,13808.59,Aprovado
1822,1822,Cartão de Crédito,4615.9,Aprovado
1823,1823,Pix,3799.88,Aprovado
1824,1824,Boleto,1170.46,Aprovado
1825,1825,Cartão de Crédito,9689.76,Aprovado
1826,1826,Cartão de Crédito,6431.78,Aprovado
1827,1827,Cartão de Crédito,805.88,Aprovado
